1120.68201	-4.52711	-4.67690	-6.13362	-6.30739	    -0.57051	    -0.15821
1121.18201	-4.52643	-4.67615	-6.13470	-6.30776	    -0.56910	    -0.15822
1121.68201	-4.52667	-4.67614	-6.13160	-6.30794	    -0.56667	    -0.15850
1122.18201	-4.52696	-4.67730	-6.13097	-6.30890	    -0.56380	    -0.15937
1122.68201	-4.52610	-4.67782	-6.13076	-6.30883	    -0.56186	    -0.15988
1123.18201	-4.52612	-4.67753	-6.12980	-6.30986	    -0.56003	    -0.15895
1123.68201	-4.52495	-4.67704	-6.12839	-6.30874	    -0.55830	    -0.15803
1124.18201	-4.52327	-4.67630	-6.12890	-6.30790	    -0.55539	    -0.15846
1124.68201	-4.52244	-4.67608	-6.12828	-6.30772	    -0.55185	    -0.15953
1125.18201	-4.52226	-4.67566	-6.12806	-6.30746	    -0.54892	    -0.15994
1125.68201	-4.52277	-4.67535	-6.12752	-6.30669	    -0.54686	    -0.15912
1126.18201	-4.52312	-4.67540	-6.12614	-6.30671	    -0.54450	    -0.15754
1126.68201	-4.52324	-4.67565	-6.12360	-6.30746	    -0.54305	    -0.15694
1127.18201	-4.52294	-4.67656	-6.12383	-6.30932	    -0.54146	    -0.15622
1127.68201	-4.52215	-4.67635	-6.12563	-6.30990	    -0.53882	    -0.15628
1128.18201	-4.52181	-4.67561	-6.12812	-6.31005	    -0.53513	    -0.15650
1128.68201	-4.52289	-4.67524	-6.12969	-6.30810	    -0.53156	    -0.15768
1129.18201	-4.52339	-4.67478	-6.12876	-6.30929	    -0.52830	    -0.15861
1129.68201	-4.52483	-4.67464	-6.12505	-6.31011	    -0.52569	    -0.15754
1130.18201	-4.52374	-4.67406	-6.12364	-6.31105	    -0.52393	    -0.15673
1130.68201	-4.52203	-4.67311	-6.12354	-6.31013	    -0.52244	    -0.15767
1131.18201	-4.52120	-4.67301	-6.12331	-6.31020	    -0.51969	    -0.15754
1131.68201	-4.52133	-4.67357	-6.12148	-6.30890	    -0.51667	    -0.15791
1132.18201	-4.52181	-4.67368	-6.12373	-6.30994	    -0.51401	    -0.15816
1132.68201	-4.52241	-4.67356	-6.12566	-6.31055	    -0.51132	    -0.15887
1133.18201	-4.52204	-4.67341	-6.12698	-6.30947	    -0.50783	    -0.15878
1133.68201	-4.52110	-4.67293	-6.12610	-6.30878	    -0.50490	    -0.15734
